source_file,report_type,cable_id,pair,status,status_group,ckid,lp_status,svc_type,bp_clr,capr_ref,terminal,address,city,state,defect_type,raw_block
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,139,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 139! ! ! ! ! ! ! *! ! *! C! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,140,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 140! ! ! ! ! ! ! *! ! *! C! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,141,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 141! ! ! ! ! ! ! *! ! C! *! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,142,PCF,Review / assigned,,,,,,,,,,,PCF! ! ! ! 142! ! ! ! ! ! ! C! ! ! *! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,143,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 143! ! ! ! ! ! ! C! ! ! *! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,144,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 144! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,145,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 145! ! ! ! ! ! ! C! ! ! *! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,146,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 146! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,147,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 147! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,148,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 148! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,149,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 149! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,150,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 150! ! ! ! ! ! ! D! ! ! D! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,151,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 151! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,152,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 152! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,153,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 153! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,154,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 154! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,156,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 156! D! D! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,157,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 157! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,158,CF,Review / assigned,,,,,,,,,,,CF04-27-09! ! R! ! 158! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,159,RCF,Review / assigned,,,,,,,,,,,RCF10-04-14! ! R! ! 159! C! *! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,160,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 160! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,161,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 161! C! *! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,162,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 162! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,163,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 163! *! *! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,164,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 164! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,165,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 165! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,166,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 166! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,167,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 167! *! *! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,168,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 168! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,169,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 169! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,170,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 170! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,171,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 171! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,172,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 172! D! D! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,173,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 173! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,174,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 174! *! C! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,175,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 175! *! *! ! ! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,176,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 176! ! ! C! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,177,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 177! ! ! D! D! D! D! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,178,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 178! ! ! D! D! D! D! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,179,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 179! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,180,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 180! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,181,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 181! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,182,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 182! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,183,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 183! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,184,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 184! ! ! *! C! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,185,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 185! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,186,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 186! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,187,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 187! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,188,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 188! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,189,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 189! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,190,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 190! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,191,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 191! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,192,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 192! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,193,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 193! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,194,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 194! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,195,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 195! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,196,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 196! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,197,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 197! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,198,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 198! ! ! *! *! C! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,199,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 199! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,200,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 200! ! ! *! *! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,201,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 201! D! D! D! D! D! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,202,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 202! *! C!**!**! *! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,203,RCF,Review / assigned,,,,,,,,,,,RCF10-01-17! ! R! ! 203! *! *!**! C! *! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,204,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 204! *! *!**!**! *! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,205,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 205! C! *!**!**! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,206,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 206! *! *!**!**! *! *! C! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,207,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 207! *! *!**!**! *! *! C! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,208,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 208! *! *! *!**! *! *! C! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,209,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 209! *! C!**!**! *! *! *! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,210,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 210! D! D! D! D! D! D! D! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,211,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 211! *! C!**!**! *! *! *! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,212,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 212! *! *!**!**! *! *! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,213,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 213! D! D! D! D! D! D! D! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,214,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 214! D! D! D! D! D! D! D! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,215,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 215! *! *!**!**! C! ! *! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,216,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 216! *! *!**!**! C! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,217,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 217! *! *!**!**! C! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,218,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 218! *! *!**!**! *! ! ! C! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,219,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 219! *! *!**! C! *! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,220,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 220! *! *!**!**! *! ! C! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,221,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 221! D! D! D! D! D! ! ! D! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,222,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 222! *! *!**!**! C! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,223,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 223! *! C!**!**! *! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,224,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 224! D! D! D! D! D! ! ! D! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,225,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 225! *! *!**!**! C! ! ! *! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,226,DEF,Defective,,,,,,,,,,,DEF! ! BBP! ! 226! ! ! ! ! ! ! ! ! D! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,227,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 227! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,228,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 228! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,229,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 229! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,230,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 230! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,231,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 231! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,232,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 232! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,233,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 233! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,234,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 234! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,235,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 235! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,236,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 236! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,237,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 237! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,238,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 238! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,239,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 239! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,240,DEF,Defective,,,,,,,,,,,DEF! ! BBP! ! 240! ! ! ! ! ! ! ! ! D! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,241,DEF,Defective,,,,,,,,,,,DEF! ! BBP! ! 241! ! ! ! ! ! ! ! ! D! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,242,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 242! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,243,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 243! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,244,DEF,Defective,,,,,,,,,,,DEF! ! BBP! ! 244! ! ! ! ! ! ! ! ! D! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,245,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 245! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,246,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 246! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,247,DEF,Defective,,,,,,,,,,,DEF! ! BBP! ! 247! ! ! ! ! ! ! ! ! D! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,248,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 248! ! ! ! ! ! ! ! ! *! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,249,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 249! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,250,CF,Review / assigned,,,,,,,,,,,CF05-02-06! ! R! ! 250! ! ! ! ! ! ! ! ! C! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,251,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 251! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,252,CF,Review / assigned,,,,,,,,,,,CF08-07-09! ! R! ! 252! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,253,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 253! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,254,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 254! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,255,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 255! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,256,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 256! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,257,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 257! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,258,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 258! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,259,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 259! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,260,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 260! C! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,261,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 261! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,262,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 262! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,263,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 263! *! *! *!CW! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,264,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 264! C! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,265,CF,Review / assigned,,,,,,,,,,,CF08-07-09! ! R! ! 265! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,266,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 266! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,267,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 267! C! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,268,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 268! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,269,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 269! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,270,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 270! C! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,271,CF,Review / assigned,,,,,,,,,,,CF08-07-09! ! R! ! 271! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,272,CF,Review / assigned,,,,,,,,,,,CF08-07-09! ! R! ! 272! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,273,UNK,Review / assigned,,,,,,,,,,,! ! R! ! 273! *! *! *! *! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,274,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 274! D! D! D! D! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,275,RCF,Review / assigned,,,,,,,,,,,RCF11-05-22! ! ! ! 275! *! *! *! C! ! ! ! ! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,276,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 276! ! ! ! !**! *! *! C! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,277,PCF,Review / assigned,,,,,,,,,,,PCF! ! R! ! 277! ! ! ! !**! *! *! C! ! ! ! ! ! ! ! !
"ACR 6680P, 1-1200.pdf",ACR_MATRIX,6680P,278,DEF,Defective,,,,,,,,,,,DEF! ! ! ! 278! ! ! ! ! D! D! D! D! ! ! ! ! ! ! ! !
